Brand,Model,YearOfFabrication,Kilometres,Location,PriceEuro
Audi,A6,2014,245000,Buzau,15500
Audi,A6,2014,138000,Ilfov,17650
Audi,A6,2014,188852,Bucuresti,17999
Audi,A6,2014,151903,Galati,25700
Audi,A6,2015,270000,Galati,14800
Audi,A6,2015,268500,Botosani,14950
Audi,A6,2015,212075,Cluj,14990
Audi,A6,2015,229000,Dolj,15500
Audi,A6,2015,241000,Bucuresti,15990
Audi,A6,2015,200000,Ilfov,16000
Audi,A6,2015,263000,Constanta,16200
Audi,A6,2015,133600,Brasov,16350
Audi,A6,2015,168000,Bihor,16690
Audi,A6,2015,225000,Ilfov,17195
Audi,A6,2015,173246,Cluj,17500
Audi,A6,2015,254000,Arad,17900
Audi,A6,2015,245000,Dambovita,19500
Audi,A6,2015,198000,Dolj,20300
Audi,A6,2015,186000,Mures,20500
Audi,A6,2015,235000,Cluj,21499
Audi,A6,2015,139000,Galati,21990
Audi,A6,2015,119000,Prahova,25000
Audi,A6,2015,212000,Gorj,30999
Audi,A6,2016,178000,Timis,14800
Audi,A6,2016,250000,Vrancea,14990
Audi,A6,2016,182696,Timis,15490
Audi,A6,2016,212000,Bacau,16290
Audi,A6,2016,187900,Hunedoara,16900
Audi,A6,2016,258000,Arges,17300
Audi,A6,2016,188156,Cluj,17550
Audi,A6,2016,198000,Maramures,17650
Audi,A6,2016,174000,Ilfov,17990
Audi,A6,2016,179291,Cluj,17990
Audi,A6,2016,272000,Cluj,18990
Audi,A6,2016,173117,Ilfov,19479
Audi,A6,2016,208000,Dambovita,20250
Audi,A6,2016,143000,Sibiu,20999
Audi,A6,2016,233000,Brasov,21500
Audi,A6,2016,150000,Bucuresti,21990
Audi,A6,2016,114370,Bihor,22500
Audi,A6,2016,144000,Ilfov,23500
Audi,A6,2016,140000,Ilfov,23990
Audi,A6,2016,114000,Sibiu,24000
Audi,A6,2016,195000,Braila,24000
Audi,A6,2016,170324,Salaj,26990
Audi,A6,2016,240000,Galati,26990
Audi,A6,2017,220000,Cluj,15988
Audi,A6,2017,230,Brasov,16500
Audi,A6,2017,188000,Timis,17490
Audi,A6,2017,184045,Ilfov,19850
Audi,A6,2017,100000,Bucuresti,19950
Audi,A6,2017,148000,Bucuresti,19990
Audi,A6,2017,200000,Vrancea,20000
Audi,A6,2017,240000,Timis,21000
Audi,A6,2017,196900,Ilfov,21980
Audi,A6,2017,55058,Bucuresti,22222
Audi,A6,2017,218000,Bihor,22700
Audi,A6,2017,224000,Galati,22990
Audi,A6,2017,63246,Ilfov,24590
Audi,A6,2017,172000,Dambovita,24950
Audi,A6,2017,70743,Bucuresti,27013
Audi,A6,2018,313700,Bucuresti,18999
Audi,A6,2018,210000,Bucuresti,19990
Audi,A6,2018,155000,Bucuresti,20468
Audi,A6,2018,180000,Ilfov,21988
Audi,A6,2018,182000,Cluj,22799
Audi,A6,2018,145000,Bucuresti,25228
Audi,A6,2018,110760,Ilfov,25999
Audi,A6,2018,115217,Bihor,29900
Audi,A6,2018,181000,Ilfov,30000
Audi,A6,2018,153000,Mures,33000
Audi,A6,2018,177518,Ilfov,33949
Audi,A6,2018,121000,Cluj,34986
Audi,A6,2019,89154,Arges,13923
Audi,A6,2019,148000,Dambovita,24000
Audi,A6,2019,208000,Bihor,25500
Audi,A6,2019,201077,Ilfov,25650
Audi,A6,2019,93406,Ilfov,26180
Audi,A6,2019,128000,Bihor,26999
Audi,A6,2019,216000,Dambovita,27608
Audi,A6,2019,118560,Harghita,27989
Audi,A6,2019,110193,Arges,28490
Audi,A6,2019,168000,Cluj,28599
Audi,A6,2019,131344,Bucuresti,28900
Audi,A6,2019,132330,Ilfov,29512
Audi,A6,2019,170000,Bihor,29950
Audi,A6,2019,200000,Dambovita,30000
Audi,A6,2019,73000,Bacau,30900
Audi,A6,2019,119437,Bucuresti,30900
Audi,A6,2019,86743,Ilfov,30998
Audi,A6,2019,159152,Bucuresti,31250
Audi,A6,2019,174000,Arges,31450
Audi,A6,2019,206500,Arges,31700
Audi,A6,2019,102000,Bacau,31990
Audi,A6,2019,142397,Bucuresti,32000
Audi,A6,2019,69873,Bucuresti,33250
Audi,A6,2019,130000,Ilfov,33500
Audi,A6,2019,140000,Maramures,33900
Audi,A6,2019,89243,Bucuresti,33990
Audi,A6,2019,132000,Bucuresti,34153
Audi,A6,2019,62000,Bihor,34500
Audi,A6,2019,87657,Ilfov,34890
Audi,A6,2019,142000,Timis,34900
Audi,A6,2019,150000,Sibiu,35105
Audi,A6,2019,83500,Teleorman,35500
Audi,A6,2019,83000,Valcea,35964
Audi,A6,2019,99003,Bucuresti,36300
Audi,A6,2019,196000,Dambovita,36500
Audi,A6,2019,60000,Dolj,36950
Audi,A6,2019,9600,Dolj,37842
Audi,A6,2019,152200,Braila,38500
Audi,A6,2019,97043,Bucuresti,38673
Audi,A6,2019,91361,Gorj,39000
Audi,A6,2019,42728,Bucuresti,39899
Audi,A6,2019,81320,Bucuresti,39899
Audi,A6,2019,115102,Mures,39900
Audi,A6,2019,86491,Bucuresti,40222
Audi,A6,2019,29693,Galati,41638
Audi,A6,2019,29900,Bucuresti,41993
Audi,A6,2019,49567,Bucuresti,42828
Audi,A6,2020,216000,Ilfov,24900
Audi,A6,2020,160000,Dolj,26000
Audi,A6,2020,143500,Bihor,29900
Audi,A6,2020,47421,Bucuresti,34900
Audi,A6,2020,69601,Constanta,34990
Audi,A6,2020,159000,Bucuresti,34999
Audi,A6,2020,91400,Sibiu,35899
Audi,A6,2020,67700,Ilfov,36970
Audi,A6,2020,96990,Ilfov,39270
Audi,A6,2020,56381,Ilfov,39500
Audi,A6,2020,92000,Neamt,39900
Audi,A6,2020,178990,Ilfov,39984
Audi,A6,2020,117491,Cluj,40490
Audi,A6,2020,70104,Constanta,41740
Audi,A6,2020,39308,Arges,42900
Audi,A6,2020,44454,Cluj,43706
Audi,A6,2021,52900,Ilfov,34500
Audi,A6,2021,25900,Sibiu,36899
Audi,A6,2021,26300,Neamt,37500
Audi,A6,2021,59900,Iasi,37961
Audi,A6,2021,29600,Bucuresti,38500
Audi,A6,2021,55400,Ilfov,38990
Audi,A6,2021,35300,Sibiu,39900
Audi,A6,2021,49000,Sibiu,39989
Audi,A6,2021,32300,Ilfov,40989
Audi,A6,2021,23400,Valcea,51900
Audi,A6,2021,29650,Braila,55900
Audi,A6,2022,87000,Bihor,33777
Audi,A6,2022,27000,Ilfov,48500
Audi,A6,2023,1100,Bacau,49999
Audi,A6,2023,100,Cluj,67905
Audi,A6,2023,100,Cluj,73689
Audi,A6,2023,7900,Bucuresti,89000
Audi,A6 Allroad,2007,274942,Cluj,4700
Audi,A6 Allroad,2009,298000,Ilfov,7950
Audi,A6 Allroad,2011,284300,Bucuresti,8990
Audi,A6 Allroad,2013,261000,Prahova,13100
Audi,A6 Allroad,2013,270000,Constanta,17500
Audi,A6 Allroad,2015,259000,Brasov,15599
Audi,A6 Allroad,2015,261912,Bihor,19990
Audi,A6 Allroad,2015,194500,Cluj,20900
Audi,A6 Allroad,2016,230000,Brasov,21800
Audi,A6 Allroad,2016,160000,Cluj,24990
Audi,A6 Allroad,2019,79800,Sibiu,48900
Audi,A6 Allroad,2020,122000,Constanta,42000
Audi,A6 Allroad,2020,76300,Cluj,42989
Audi,A6 Allroad,2020,153399,Suceava,45218
Audi,A6 Allroad,2020,63700,Harghita,49742
Audi,A6 Allroad,2020,72000,Bucuresti,55997
Audi,A6 Allroad,2023,1550,Ilfov,79983
Audi,A7,2011,260000,Constanta,13990
Audi,A7,2011,200000,Ilfov,16450
Audi,A7,2012,239902,Arges,13999
Audi,A7,2012,180000,Gorj,15500
Audi,A7,2012,223000,Cluj,16990
Audi,A7,2012,189000,Cluj,20700
Audi,A7,2013,269000,Arges,13800
Audi,A7,2014,270000,Arges,16400
Audi,A7,2015,213000,Arges,24300
Audi,A7,2015,270972,Bihor,25900
Audi,A7,2015,193000,Arad,27800
Audi,A7,2015,102000,Galati,27850
Audi,A7,2015,268000,Arges,29900
Audi,A7,2016,205373,Bucuresti,22900
Audi,A7,2016,216200,Dambovita,24395
Audi,A7,2016,234700,Bistrita-Nasaud,25501
Audi,A7,2016,220000,Cluj,26200
Audi,A7,2016,128000,Cluj,31500
Audi,A7,2016,219821,Cluj,31950
Audi,A7,2016,204000,Arges,31990
Audi,A7,2018,122484,Bucuresti,42700
Audi,A7,2018,78000,Ilfov,43500
Audi,A7,2018,98900,Bucuresti,46499
Audi,A7,2019,220000,Arad,38700
Audi,A7,2019,126478,Prahova,39780
Audi,A7,2019,92000,Valcea,42580
Audi,A7,2019,68000,Timis,44000
Audi,A7,2019,85553,Braila,45815
Audi,A7,2019,134000,Cluj,45999
Audi,A7,2019,99000,Bucuresti,47989
Audi,A7,2019,180000,Dolj,49990
Audi,A7,2019,93000,Ilfov,53950
Audi,A7,2019,95318,Ilfov,59288
Audi,A7,2020,30900,Brasov,59899
Audi,A7,2021,138500,Mures,45890
Audi,A7,2022,45000,Ilfov,51499
Audi,A7,2022,11140,Ilfov,58939
Audi,A8,2006,270000,Arges,3650
Audi,A8,2006,326000,Constanta,4950
Audi,A8,2011,245000,Sibiu,15799
Audi,A8,2011,269700,Braila,16900
Audi,A8,2011,297000,Suceava,17400
Audi,A8,2011,303030,Dolj,18500
Audi,A8,2014,193000,Iasi,19600
Audi,A8,2015,248000,Salaj,19800
Audi,A8,2015,245000,Bihor,21990
Audi,A8,2015,220297,Ilfov,25500
Audi,A8,2015,250000,Ilfov,26498
Audi,A8,2015,100000,Arges,32990
Audi,A8,2015,138162,Ilfov,32990
Audi,A8,2016,230000,Bihor,23999
Audi,A8,2016,182000,Ilfov,28500
Audi,A8,2016,165000,Maramures,37000
Audi,A8,2017,230000,Braila,28990
Audi,A8,2018,115000,Prahova,43650
Audi,A8,2018,149000,Valcea,46500
Audi,A8,2018,196000,Galati,46500
Audi,A8,2018,183000,Valcea,47500
Audi,A8,2018,175000,Constanta,47900
Audi,A8,2018,60439,Mures,49000
Audi,A8,2018,70100,Bucuresti,49900
Audi,A8,2018,99800,Valcea,50900
Audi,A8,2018,92000,Dambovita,51170
Audi,A8,2018,103500,Cluj,52348
Audi,A8,2018,53500,Bucuresti,65899
Audi,A8,2018,92000,Timis,67500
Audi,A8,2019,223500,Calarasi,41999
Audi,A8,2019,199900,Maramures,43500
Audi,A8,2019,138000,Galati,45990
Audi,A8,2019,164000,Valcea,47362
Audi,A8,2019,109100,Dambovita,49850
Audi,A8,2019,85405,Suceava,50998
Audi,A8,2019,159850,Ilfov,51499
Audi,A8,2019,97700,Brasov,52700
Audi,A8,2019,89202,Gorj,53000
Audi,A8,2019,67908,Brasov,55900
Audi,A8,2019,80800,Bucuresti,64800
Audi,A8,2019,80903,Ilfov,66887
Audi,A8,2020,106910,Suceava,61999
Audi,A8,2020,67000,Bucuresti,63498
Audi,A8,2020,53016,Suceava,64998
Audi,A8,2020,55400,Ilfov,78980
Audi,A8,2020,73150,Ilfov,79889
Audi,A8,2021,64611,Cluj,64900
Audi,A8,2021,28125,Bucuresti,72889
Audi,A8,2021,88000,Ilfov,74999
Audi,A8,2021,33000,Bucuresti,98000
Audi,A8,2022,27500,Galati,79718
Audi,A8,2022,21500,Cluj,99800
Audi,A8,2022,24400,Bucuresti,99999
Audi,A8,2022,4999,Ilfov,119990
Audi,A8,2022,9950,Ilfov,121999
Audi,A8,2023,25,Brasov,114990
Audi,Q2,2017,153066,Suceava,17698
Audi,Q2,2017,78693,Bihor,18489
Audi,Q2,2017,199000,Cluj,18990
Audi,Q2,2017,46681,Arges,20900
Audi,Q2,2018,174000,Timis,15827
Audi,Q2,2018,44131,Ilfov,22500
Audi,Q2,2019,170000,Timis,14990
Audi,Q2,2019,93696,Bucuresti,24000
Audi,Q2,2019,113035,Bucuresti,26000
Audi,Q2,2020,156599,Teleorman,23200
Audi,Q2,2020,90168,Bucuresti,25499
Audi,Q2,2020,90190,Bucuresti,25500
Audi,Q2,2020,27000,Cluj,27400
Audi,Q2,2020,19500,Arges,27900
Audi,Q2,2021,13415,Braila,27899
Audi,Q2,2021,6334,Cluj,32400
Audi,Q2,2021,31039,Bacau,35700
Audi,Q2,2023,161,Cluj,36735
Audi,Q3,2011,151006,Bistrita-Nasaud,12990
Audi,Q3,2011,233780,Bacau,13490
Audi,Q3,2012,191000,Dambovita,11190
Audi,Q3,2012,264000,Vrancea,11950
Audi,Q3,2012,185802,Arad,12800
Audi,Q3,2012,223591,Bacau,12990
Audi,Q3,2012,222000,Ilfov,13750
Audi,Q3,2012,189653,Iasi,13800
Audi,Q3,2012,198433,Suceava,14990
Audi,Q3,2013,199000,Dambovita,13990
Audi,Q3,2014,140000,Arad,13500
Audi,Q3,2014,206000,Satu Mare,13990
Audi,Q3,2014,211100,Bistrita-Nasaud,14500
Audi,Q3,2014,227000,Cluj,15499
Audi,Q3,2014,197261,Suceava,15999
Audi,Q3,2015,242300,Vrancea,15300
Audi,Q3,2015,131124,Suceava,15990
Audi,Q3,2015,157740,Ilfov,15990
Audi,Q3,2015,150000,Arges,18990
Audi,Q3,2016,217000,Satu Mare,15900
Audi,Q3,2016,200000,Bacau,16490
Audi,Q3,2016,180000,Constanta,16790
Audi,Q3,2016,234000,Arges,18350
Audi,Q3,2016,162424,Iasi,19301
Audi,Q3,2016,92131,Bucuresti,19900
Audi,Q3,2017,199000,Mures,15490
Audi,Q3,2017,221000,Dambovita,16065
Audi,Q3,2017,110494,Ilfov,18990
Audi,Q3,2017,130000,Constanta,19900
Audi,Q3,2017,38462,Iasi,22700
Audi,Q3,2017,147000,Cluj,26000
Audi,Q3,2017,56000,Harghita,27846
Audi,Q3,2018,60765,Ilfov,23999
Audi,Q3,2018,96700,Bihor,25391
Audi,Q3,2018,85500,Bucuresti,31574
Audi,Q3,2019,120000,Bucuresti,22491
Audi,Q3,2019,146000,Vrancea,22900
Audi,Q3,2019,205000,Dambovita,23205
Audi,Q3,2019,228558,Bihor,24500
Audi,Q3,2019,154300,Mures,24990
Audi,Q3,2019,121500,Iasi,25500
Audi,Q3,2019,143059,Arges,27600
Audi,Q3,2019,79000,Valcea,28857
Audi,Q3,2019,120900,Ilfov,29979
Audi,Q3,2019,77561,Bucuresti,34799
Audi,Q3,2019,81800,Galati,36878
Audi,Q3,2020,167018,Ilfov,22610
Audi,Q3,2020,144000,Dambovita,28560
Audi,Q3,2020,98400,Iasi,29000
Audi,Q3,2020,51800,Constanta,31800
Audi,Q3,2020,37335,Bucuresti,40990
Audi,Q3,2021,22000,Arges,31900
Audi,Q3,2021,106900,Bucuresti,33989
Audi,Q3,2022,33100,Valcea,44900
Audi,Q3,2022,12710,Braila,45900
Audi,Q3,2022,22098,Cluj,48100
Audi,Q3,2022,10700,Constanta,52000
Audi,Q3,2023,1,Arges,39900
Audi,Q3,2023,3450,Ilfov,50900
Audi,Q4,2022,16253,Bucuresti,49989
Audi,Q4,2023,2800,Bihor,66900
Audi,Q5,2008,272000,Giurgiu,9850
Audi,Q5,2009,288000,Hunedoara,8890
Audi,Q5,2009,263678,Bacau,10990
Audi,Q5,2009,337000,Bacau,10999
Audi,Q5,2009,180000,Constanta,12000
Audi,Q5,2010,266000,Arges,9490
Audi,Q5,2010,253000,Bistrita-Nasaud,9950
Audi,Q5,2010,298000,Satu Mare,9999
Audi,Q5,2010,206152,Timis,10599
Audi,Q5,2010,245000,Arad,10950
Audi,Q5,2010,211000,Galati,11490
Audi,Q5,2010,212000,Constanta,11900
Audi,Q5,2010,114159,Bucuresti,12900
Audi,Q5,2011,147000,Timis,10450
Audi,Q5,2011,206500,Maramures,11950
Audi,Q5,2011,265000,Salaj,11999
Audi,Q5,2011,248000,Mures,12497
Audi,Q5,2011,248000,Mures,13290
Audi,Q5,2011,147000,Timis,13500
Audi,Q5,2011,161000,Timis,13500
Audi,Q5,2011,168000,Timis,13500
Audi,Q5,2011,224000,Ilfov,13500
Audi,Q5,2011,188000,Timis,14500
Audi,Q5,2012,249500,Constanta,12500
Audi,Q5,2012,223000,Galati,12770
Audi,Q5,2012,240000,Suceava,12850
Audi,Q5,2012,189071,Timis,12999
Audi,Q5,2012,171000,Timis,14000
Audi,Q5,2012,181000,Timis,14000
Audi,Q5,2012,257000,Constanta,14200
Audi,Q5,2012,174253,Bucuresti,14300
Audi,Q5,2012,230000,Ilfov,14450
Audi,Q5,2012,237920,Ilfov,15990
Audi,Q5,2012,154141,Bucuresti,17150
Audi,Q5,2013,214000,Iasi,11000
Audi,Q5,2013,284000,Bucuresti,12300
Audi,Q5,2013,290000,Mures,13200
Audi,Q5,2013,265853,Arges,13450
Audi,Q5,2013,193000,Vrancea,14999
Audi,Q5,2013,220000,Dolj,15500
Audi,Q5,2013,214000,Arad,15999
Audi,Q5,2013,258712,Cluj,16350
Audi,Q5,2013,195000,Cluj,17350
Audi,Q5,2014,185550,Brasov,13500
Audi,Q5,2014,310000,Bacau,13750
Audi,Q5,2014,205000,Brasov,15200
Audi,Q5,2014,195000,Ilfov,16990
Audi,Q5,2014,186735,Ilfov,17500
Audi,Q5,2014,173919,Ilfov,17990
Audi,Q5,2014,200000,Brasov,17990
Audi,Q5,2015,113750,Mures,14890
Audi,Q5,2015,238500,Mures,14970
Audi,Q5,2015,242000,Mures,17497
Audi,Q5,2015,131048,Iasi,19989
Audi,Q5,2016,278000,Bihor,15999
Audi,Q5,2016,220000,Cluj,16999
Audi,Q5,2016,199000,Cluj,18990
Audi,Q5,2016,106000,Brasov,19500
Audi,Q5,2016,181252,Bucuresti,19950
Audi,Q5,2016,170550,Ilfov,20150
Audi,Q5,2016,157380,Braila,22900
Audi,Q5,2016,164750,Bucuresti,22980
Audi,Q5,2017,218000,Bacau,16999
Audi,Q5,2017,227200,Bistrita-Nasaud,17200
Audi,Q5,2017,188200,Bucuresti,19999
Audi,Q5,2017,116700,Galati,21900
Audi,Q5,2017,227000,Cluj,22450
Audi,Q5,2017,203932,Valcea,22500
Audi,Q5,2017,144850,Arges,27499
Audi,Q5,2017,123500,Bihor,27950
Audi,Q5,2017,106000,Bihor,29799
Audi,Q5,2017,156500,Bihor,29950
Audi,Q5,2017,145000,Constanta,30300
Audi,Q5,2017,102526,Cluj,32500
Audi,Q5,2017,96929,Galati,33308
Audi,Q5,2018,174747,Braila,23499
Audi,Q5,2018,164380,Vrancea,23990
Audi,Q5,2018,150000,Bucuresti,24990
Audi,Q5,2018,153000,Arges,25350
Audi,Q5,2018,183000,Salaj,25498
Audi,Q5,2018,139000,Galati,25990
Audi,Q5,2018,156000,Cluj,26900
Audi,Q5,2018,100000,Bucuresti,26990
Audi,Q5,2018,210000,Ilfov,26990
Audi,Q5,2018,202000,Arges,27500
Audi,Q5,2018,96000,Prahova,28999
Audi,Q5,2018,53000,Braila,29490
Audi,Q5,2018,203000,Timis,29490
Audi,Q5,2018,124182,Bihor,29890
Audi,Q5,2018,154700,Suceava,29998
Audi,Q5,2018,139408,Suceava,30998
Audi,Q5,2018,61000,Iasi,31900
Audi,Q5,2018,90000,Mures,32900
Audi,Q5,2018,56180,Bucuresti,33325
Audi,Q5,2018,87000,Ilfov,33500
Audi,Q5,2018,109000,Ilfov,33915
Audi,Q5,2018,60500,Ilfov,34900
Audi,Q5,2018,76315,Bucuresti,35500
Audi,Q5,2018,63941,Bacau,40388
Audi,Q5,2019,215000,Sibiu,23205
Audi,Q5,2019,200949,Bucuresti,23498
Audi,Q5,2019,103384,Ilfov,27800
Audi,Q5,2019,161990,Arges,28989
Audi,Q5,2019,147323,Constanta,29000
Audi,Q5,2019,165000,Brasov,29900
Audi,Q5,2019,100354,Arges,30650
Audi,Q5,2019,93850,Ilfov,31350
Audi,Q5,2019,183000,Vrancea,31950
Audi,Q5,2019,170000,Ilfov,31989
Audi,Q5,2019,66026,Bucuresti,32725
Audi,Q5,2019,149500,Constanta,33677
Audi,Q5,2019,67963,Bucuresti,34400
Audi,Q5,2019,123000,Constanta,34500
Audi,Q5,2019,139101,Cluj,35587
Audi,Q5,2019,78057,Bucuresti,35688
Audi,Q5,2019,111498,Bihor,35900
Audi,Q5,2019,62000,Cluj,35985
Audi,Q5,2019,64760,Bucuresti,36900
Audi,Q5,2019,65005,Galati,40448
Audi,Q5,2019,35100,Galati,41638
Audi,Q5,2019,26700,Ilfov,54999
Audi,Q5,2020,189800,Cluj,29999
Audi,Q5,2020,133981,Cluj,33493
Audi,Q5,2020,100000,Valcea,33915
Audi,Q5,2020,61400,Sibiu,34900
Audi,Q5,2020,78060,Bucuresti,35700
Audi,Q5,2020,80705,Suceava,35700
Audi,Q5,2020,46594,Bucuresti,35900
Audi,Q5,2020,114900,Cluj,37961
Audi,Q5,2020,127013,Cluj,38499
Audi,Q5,2020,44381,Bucuresti,38900
Audi,Q5,2020,106958,Galati,39258
Audi,Q5,2020,87400,Harghita,41888
Audi,Q5,2020,41500,Ilfov,61929
Audi,Q5,2021,187250,Valcea,33500
Audi,Q5,2021,51000,Bucuresti,40000
Audi,Q5,2021,147000,Maramures,42990
Audi,Q5,2021,38600,Arges,44900
Audi,Q5,2021,41000,Brasov,49956
Audi,Q5,2021,20900,Brasov,54874
Audi,Q5,2021,36092,Ilfov,58499
Audi,Q5,2021,27480,Ilfov,58699
Audi,Q5,2022,58600,Timis,44982
Audi,Q5,2022,56025,Ilfov,48350
Audi,Q5,2022,33000,Valcea,48900
Audi,Q5,2022,34000,Iasi,55000
Audi,Q5,2022,15621,Bacau,57000
Audi,Q5,2022,28368,Bacau,58500
Audi,Q5,2022,32945,Cluj,59800
Audi,Q5,2023,15,Mures,55930
Audi,Q5,2023,5000,Constanta,57900
Audi,Q5,2023,30,Ilfov,58900
Audi,Q5,2023,20,Ilfov,67675
Audi,Q5,2023,20,Ilfov,69496
Audi,Q5,2023,20,Ilfov,69799
Audi,Q7,2007,236000,Mures,8200
Audi,Q7,2007,278000,Bacau,8350
Audi,Q7,2008,191913,Bacau,7990
Audi,Q7,2008,356804,Neamt,8000
Audi,Q7,2009,345000,Arad,7990
Audi,Q7,2009,62000,Brasov,38500
Audi,Q7,2010,268366,Satu Mare,14950
Audi,Q7,2011,265700,Ilfov,12700
Audi,Q7,2011,337650,Bucuresti,14899
Audi,Q7,2011,255170,Ilfov,17500
Audi,Q7,2012,239657,Ilfov,15700
Audi,Q7,2012,120500,Ilfov,21500
Audi,Q7,2012,175000,Bacau,175000
Audi,Q7,2013,270000,Valcea,17800
Audi,Q7,2014,200000,Bihor,23000
Audi,Q7,2015,200000,Constanta,18500
Audi,Q7,2015,230500,Sibiu,22500
Audi,Q7,2015,171000,Bucuresti,31900
Audi,Q7,2015,176000,Timis,34600
Audi,Q7,2015,1750000,Brasov,34999
Audi,Q7,2016,310000,Maramures,25999
Audi,Q7,2016,199524,Arges,26500
Audi,Q7,2016,27200,Sibiu,29000
Audi,Q7,2016,167000,Valcea,35000
Audi,Q7,2016,119093,Sibiu,38989
Audi,Q7,2017,218751,Ilfov,29900
Audi,Q7,2017,265392,Brasov,30000
Audi,Q7,2017,196000,Mures,32850
Audi,Q7,2017,244000,Arges,33990
Audi,Q7,2017,183000,Ilfov,36999
Audi,Q7,2017,84360,Galati,40448
Audi,Q7,2017,96077,Bacau,41500
Audi,Q7,2017,237000,Valcea,44900
Audi,Q7,2018,196365,Ilfov,38450
Audi,Q7,2018,96000,Dambovita,42000
Audi,Q7,2018,100000,Brasov,49504
Audi,Q7,2018,56000,Bucuresti,51899
Audi,Q7,2018,87491,Bacau,52888
Audi,Q7,2019,115140,Bihor,39990
Audi,Q7,2020,89500,Galati,59012
Audi,Q7,2020,125500,Mures,61989
Audi,Q7,2020,29913,Galati,67818
Audi,Q7,2020,63000,Ilfov,85600
Audi,Q7,2021,48993,Ilfov,59500
Audi,Q7,2021,60525,Galati,67900
Audi,Q7,2021,38286,Ilfov,79989
Audi,Q7,2022,64000,Brasov,76900
Audi,Q7,2022,4000,Ilfov,102483
Audi,Q7,2023,10,Cluj,74989
Audi,Q7,2023,6,Valcea,80000
Audi,Q7,2023,21800,Cluj,85079
Audi,Q8,2018,72228,Bucuresti,58900
Audi,Q8,2019,104563,Vrancea,46900
Audi,Q8,2019,204000,Constanta,55500
Audi,Q8,2019,98000,Galati,58900
Audi,Q8,2019,144093,Bucuresti,59990
Audi,Q8,2019,158560,Dambovita,60000
Audi,Q8,2019,95000,Iasi,60100
Audi,Q8,2019,132000,Galati,60999
Audi,Q8,2019,159000,Galati,61980
Audi,Q8,2019,124000,Arges,62950
Audi,Q8,2019,94000,Valcea,65450
Audi,Q8,2019,90000,Valcea,68000
Audi,Q8,2019,87500,Timis,69500
Audi,Q8,2019,80000,Arad,76500
Audi,Q8,2020,174000,Cluj,57999
Audi,Q8,2020,77500,Bucuresti,65450
Audi,Q8,2020,58600,Bucuresti,71979
Audi,Q8,2020,54000,Ilfov,89499
Audi,Q8,2021,72500,Iasi,74000
Audi,Q8,2021,59443,Ilfov,78440
Audi,Q8,2021,22000,Arad,79989
Audi,Q8,2021,25426,Suceava,83498
Audi,Q8,2021,26721,Ilfov,98979
Audi,Q8,2022,36520,Bihor,71000
Audi,Q8,2022,34395,Ilfov,81990
Audi,Q8,2023,30,Bucuresti,74500
Audi,Q8,2023,16912,Bucuresti,88879
Audi,Q8,2023,100,Cluj,89911
Audi,Q8,2023,1,Ilfov,90321
Audi,Q8,2023,1,Ilfov,93891
Audi,Q8,2023,1,Ilfov,95081
Audi,Q8,2023,10,Bucuresti,95900
Audi,Q8,2023,1,Ilfov,96271
Audi,Q8,2023,2500,Alba,98899
Audi,Q8,2023,6,Valcea,116990
Audi,Q8,2024,138,Bacau,117680
Audi,R8,2017,39000,Ilfov,129000
Audi,RS Q8,2020,43100,Ilfov,130007
Audi,RS Q8,2020,48190,Ilfov,148949
Audi,RS Q8,2021,16200,Ilfov,144900
Audi,RS Q8,2022,15000,Bucuresti,158270
Audi,RS Q8,2023,4379,Bucuresti,136207
Audi,RS3,2018,86000,Mures,47000
Audi,RS3,2019,47000,Cluj,48960
Audi,RS5,2019,66000,Dolj,58000
Audi,RS5,2020,53660,Bucuresti,68670
Audi,RS5,2021,15980,Constanta,81503
Audi,RS6,2016,77000,Ilfov,69972
Audi,RS6,2018,115509,Ilfov,65450
Audi,RS6,2018,98714,Cluj,72000
Audi,RS6,2020,62991,Ilfov,95000
Audi,RS6,2022,21800,Bucuresti,122999
Audi,RS6,2022,20000,Cluj,139355
Audi,RS6,2023,10,Bucuresti,168950
Audi,RS7,2020,49500,Ilfov,133000
Audi,RS7,2021,31771,Ilfov,149980
Audi,S3,2014,120000,Ilfov,31000
Audi,S3,2020,20070,Bihor,46900
Audi,S4,2013,139000,Mehedinti,22999
Audi,S4,2019,25000,Satu Mare,38000
Audi,S4,2020,34059,Ilfov,41990
Audi,S5,2011,286000,Constanta,12600
Audi,S5,2013,129000,Valcea,18490
Audi,S5,2017,62000,Bucuresti,41999
Audi,S5,2017,60000,Valcea,43435
Audi,S5,2018,120000,Bacau,44000
Audi,S5,2018,55875,Bucuresti,47000
Audi,S5,2019,89000,Arges,29999
Audi,S6,2017,161000,Dambovita,43000
Audi,S8,2013,113000,Arges,49000
Audi,S8,2016,92000,Cluj,44797
Audi,S8,2017,219069,Valcea,42199
Audi,S8,2022,29692,Braila,127330
Audi,S8,2022,12000,Prahova,136850
Audi,SQ5,2015,189000,Arges,19999
Audi,SQ5,2015,150000,Galati,25350
Audi,SQ5,2016,193000,Vrancea,19900
Audi,SQ5,2016,193852,Prahova,24000
Audi,SQ5,2017,148374,Cluj,37890
Audi,SQ5,2018,126000,Prahova,31150
Audi,SQ5,2018,145000,Cluj,35500
Audi,SQ5,2018,128887,Bucuresti,37900
Audi,SQ5,2018,144436,Cluj,38733
