Brand,Model,YearOfFabrication,Kilometres,Location,PriceEuro,ClientID,LicensePlateNumber,VIN
Audi,A4,2013,228000,Dambovita,7999,BYZSZERK,DB 443 AUJ,TRUP11IFTGQWA7BW3
Audi,A4,2013,298000,Bacau,8250,FBKRARIX,BC 356 PBR,TRUPNEEI41E13ZM94
Audi,A4,2013,243000,Prahova,9000,UONQUONG,PH 917 COA,TRUP3JEMMWGEPYJS3
Audi,A4,2013,225000,Dambovita,9200,KZPUUBAJ,DB 715 DRD,TRUPV0852SGN0Q0N7
Audi,A4,2013,255000,Teleorman,9300,KRHFWABR,TL 612 HLA,TRUPOS8HUC01GYRI5
Audi,A4,2013,156000,Timis,9350,XNYEYYKV,TM 579 AYP,TRUPIDZZEEXHNAN02
Audi,A4,2013,300700,Mehedinti,9800,YZITJXPU,MH 158 SZX,TRUPAVOYDKKQMQX95
Audi,A4,2013,240000,Bucuresti,9990,QBOIBRVE,B 285 GLZ,TRUPGYZPFB0FLNVUX
Audi,A4,2013,191000,Arad,10000,SOWEOVMI,AR 863 ZKX,TRUPPX6HGF459YLG1
Audi,A4,2013,265000,Dolj,10400,LYCGUDUL,DJ 035 EMT,TRUPRXOOWR2EYPZB9
Audi,A4,2013,235000,Constanta,10650,ENVBYIFO,CT 438 MOO,TRUP4NO6BFUOORRM7
Audi,A4,2013,230311,Ilfov,10890,ZFWTUPFP,IF 704 QXQ,TRUP2GANIXGZ3WJM8
Audi,A4,2013,212000,Arad,10999,OZXMBBAZ,AR 796 XDM,TRUPDDOGBYE1RYOZ1
Audi,A4,2013,218000,Arad,10999,KOFJGTBM,AR 552 TEL,TRUPR9BFJ0JE8UEE6
Audi,A4,2013,232000,Timis,10999,YJUPJMYB,TM 687 XJF,TRUPIKT7C8PGAPU4X
Audi,A4,2013,213000,Arad,11499,KXDWAQXZ,AR 297 HDU,TRUPJ3DRX854AHWQ2
Audi,A4,2013,235000,Timis,11499,RAGKIKBF,TM 994 GSA,TRUPNRJGYEDNRDSP8
Audi,A4,2013,272000,Bucuresti,11999,QOEDVILF,B 152 AKG,TRUP2SN4LI19X9Z37
Audi,A4,2013,215000,Ilfov,12000,GLEDKMUE,IF 404 QDO,TRUPYPAS8M740QNT2
Audi,A4,2013,234000,Arad,13699,WFXZOIZU,AR 066 YEC,TRUP6TQFKSXZJAF9X
Audi,A4,2014,308000,Brasov,9790,KZEXJBKB,BV 648 FJO,TRUR9GZIUYY4MY539
Audi,A4,2014,243000,Cluj,10000,IPVIUVYD,CJ 795 RFG,TRURP89YCDPG1EA29
Audi,A4,2014,251000,Timis,10350,LASCDIGP,TM 449 IME,TRURA4SIX2KYBX6Y8
Audi,A4,2014,278157,Harghita,10950,MWCEMMYJ,HR 795 VRC,TRUR2EP8AC10YC6Y5
Audi,A4,2014,217150,Bacau,10990,ASQWZKWT,BC 362 VIO,TRUR4OEKFHEPYDBK3
Audi,A4,2014,253841,Bacau,10990,VDZDPHCJ,BC 376 JUS,TRURWQHOYMHEEZH6X
Audi,A4,2014,297000,Bacau,11499,NNNIGLNO,BC 467 AAS,TRURVZNVAZ3HHASX6
Audi,A4,2014,200000,Maramures,11500,FFUWCLDQ,MM 645 NFE,TRUR82TSPJOKWY2Z5
Audi,A4,2014,200000,Vrancea,11750,KBKDMSVH,VN 283 EBB,TRUR2F30MIO2MKGL1
Audi,A4,2014,245000,Timis,12299,OIHCKSNG,TM 899 TNF,TRURNIW5VRFFTPZT3
Audi,A4,2014,205000,Bucuresti,13299,PPKBKESF,B 278 MEJ,TRURPFWWRD5WH8VL0
Audi,A4,2014,239000,Arad,14499,ZKARETWS,AR 850 XVE,TRURKKDOXOLTBV994
Audi,A4,2014,142000,Timis,15499,AOQSMTIE,TM 813 BQE,TRURGTTCMPU6PSZD4
Audi,A4,2014,209000,Arges,15800,GVEGQSQQ,AG 468 BBK,TRUR165JPOFLZMFE1
Audi,A4,2015,235922,Bacau,9990,EPXWDYCO,BC 615 ZWF,TRUS04EHAX8F79AL9
Audi,A4,2015,218470,Ilfov,10989,UVSBQGTI,IF 054 EED,TRUS58J5KUE7YOPF2
Audi,A4,2015,249000,Galati,10990,TGQOUDYZ,GL 565 PVD,TRUSU24NPVOIHHGF1
Audi,A4,2015,191000,Brasov,11200,UOBOWDVP,BV 178 GJF,TRUS5AMCWRIP68ENX
Audi,A4,2015,247000,Galati,12000,YWFZZVYI,GL 653 XJY,TRUSZRDPAZHV0D4S0
Audi,A4,2015,229044,Cluj,12499,YXNOPWFK,CJ 656 PPW,TRUS5TDB7OI26MWA4
Audi,A4,2015,220000,Arad,12500,UZNYKMIR,AR 932 JNS,TRUSF6GWMCI33B814
Audi,A4,2015,176000,Prahova,12700,JMHKJKTA,PH 565 NAP,TRUS0W7IJ9CZSWA6X
Audi,A4,2015,138000,Cluj,13900,XSRKWFHN,CJ 057 PHV,TRUSXFULYMQN50VG1
Audi,A4,2015,246500,Valcea,14500,IQFAFEGB,VL 899 FDD,TRUSQY5RY8JNH1RV9
Audi,A4,2015,186064,Olt,15500,MXIDXZOM,OT 824 BYP,TRUSGRO1W3OO4MHM0
Audi,A4,2015,122785,Arges,16990,YHICLTMC,AG 216 YUZ,TRUSL1D18X3N4FCK0
Audi,A4,2015,171600,Bucuresti,17500,PBSDLSZG,B 720 GCD,TRUS7IQM35FYV5KJ8
Audi,A4,2016,93480,Satu Mare,14500,LUVHFNHJ,SM 326 BVB,TRUTV8BM56S7P41E0
Audi,A4,2016,149000,Ilfov,14950,DCQASFND,IF 679 WPS,TRUTCYNJL9O4MG623
Audi,A4,2016,237000,Tulcea,15150,TZMGLWOE,TR 873 CYD,TRUTLSC25PG5ARTMX
Audi,A4,2016,233500,Bucuresti,15300,LJKFNHWP,B 335 NRZ,TRUTCAP8H9Q3ZJ4HX
Audi,A4,2016,267300,Cluj,15400,YWBRIKCI,CJ 964 TMB,TRUTRBVJWAUHNF4T3
Audi,A4,2016,260000,Arges,15500,XCQXRHIL,AG 355 HHE,TRUT5IOUBP6U37QSX
Audi,A4,2016,237574,Bacau,15990,ZNBLVFNB,BC 271 OTN,TRUT8LQI5X9A2KSO1
Audi,A4,2016,170000,Maramures,16490,MKQROTTU,MM 438 HNL,TRUT79GZK8QHYPEQ5
Audi,A4,2016,131000,Timis,16500,HAVGASTJ,TM 259 HTI,TRUTEH8QQWNU1GGR3
Audi,A4,2016,160800,Cluj,16800,HAVVMBUY,CJ 756 KKN,TRUTTQNBWJJ18IMM8
Audi,A4,2016,192000,Arges,17250,NSRZOWWY,AG 370 WTY,TRUTT88N0KYKNCYM6
Audi,A4,2016,162000,Constanta,18990,PXTKMWOC,CT 789 RUG,TRUTX8F03D1X81BI5
Audi,A4,2016,238277,Tulcea,19500,VGZKGLUJ,TR 114 DYJ,TRUTKL3WD7XNLJZT4
Audi,A4,2016,86224,Ilfov,19990,GNZIDSUN,IF 158 HAE,TRUTREZ6P80TAGC68
Audi,A4,2016,184000,Vrancea,20000,YVQQDXOA,VN 469 ODM,TRUTF1ZPAQP29K292
Audi,A4,2016,109000,Ilfov,20500,EFPVYFSF,IF 422 DCL,TRUTDPB1PHAZ5IME5
Audi,A4,2016,140265,Arges,20550,VQSKYZPF,AG 680 HOI,TRUTJ4PKQ4HWKMSK2
Audi,A4,2016,140300,Cluj,21990,KVBVKABH,CJ 084 KCK,TRUTDBR60Y7Z8V1X5
Audi,A4,2017,247000,Galati,12200,NEXKPRTR,GL 346 RLI,TRUVGCATJ5XLVD9D6
Audi,A4,2017,231386,Satu Mare,13450,FWOLHPDX,SM 945 CXG,TRUVX3RBRK3NHDKV1
Audi,A4,2017,189000,Bihor,13900,HHFFPQMF,BH 599 UGP,TRUVS17FHEYE7HL09
Audi,A4,2017,291000,Bacau,13990,DTBZECAE,BC 070 LLW,TRUVC18GQVDKDDHY7
Audi,A4,2017,185728,Prahova,14289,VPVNPGYC,PH 377 MOB,TRUVBVLFT8NQF7AJ9
Audi,A4,2017,246000,Covasna,14700,HWFSHHYX,CV 643 WAY,TRUVAZALDQPG3DBQX
Audi,A4,2017,207000,Bucuresti,15490,WVZHZOXD,B 705 UMW,TRUVLRE1A1TAI55HX
Audi,A4,2017,69944,Bucuresti,15949,DIXGQFAR,B 602 FTW,TRUV5KEJNIKDQUBQ6
Audi,A4,2017,270000,Arges,15990,UEGIMJJP,AG 588 WWE,TRUVGLKQ6VKI5XNG4
Audi,A4,2017,208400,Bacau,16160,NEIOFUKO,BC 844 BSL,TRUVM5QZ6N28EF1E5
Audi,A4,2017,189544,Mures,16499,KBUOFHFY,MS 500 ACC,TRUV3MSIL8BZEWHE6
Audi,A4,2017,199871,Sibiu,16600,WMARNQGQ,SB 662 IPV,TRUV7SE20NKMOCH26
Audi,A4,2017,208190,Ilfov,17612,TZEPLGUL,IF 715 MXW,TRUV5V7F8BKDJFUZ4
Audi,A4,2017,197000,Dambovita,18200,FBKADYNV,DB 394 MPU,TRUVZNB2TS3H62TD2
Audi,A4,2017,154000,Bucuresti,18683,HSITSGRO,B 510 EDL,TRUVE8TXD4V1MMFB3
Audi,A4,2017,189143,Suceava,18800,KCOTGNSZ,SV 749 VHL,TRUVVF31I7ARG5HJ7
Audi,A4,2017,81380,Bucuresti,18949,RJKFTLWU,B 075 SNA,TRUVH3CYH2XF5ESE0
Audi,A4,2017,110500,Prahova,19000,LTKRLSLS,PH 221 GGK,TRUVPUQB33ZN5BO77
Audi,A4,2017,190245,Bihor,19199,EAQKJNJS,BH 502 ORD,TRUVB761EUB3E27I3
Audi,A4,2017,256000,Brasov,19350,NJMEGZFN,BV 967 EGL,TRUVJ7KIZ0O2LCEW8
Audi,A4,2017,127944,Cluj,19400,FENDLTLT,CJ 344 MKS,TRUV0N8OUOKYC0DQ5
Audi,A4,2017,162000,Bucuresti,19490,SEMSNUPX,B 580 HWT,TRUV3I2D8H6FV5666
Audi,A4,2017,72000,Bucuresti,19950,IVSYHMKM,B 606 AHH,TRUV7IZFUURTJEX57
Audi,A4,2017,89000,Bacau,20900,TVOXXIYZ,BC 139 HVA,TRUVIGTR73DHMDL19
Audi,A4,2017,35344,Timis,22199,ANJJKXHB,TM 454 FUK,TRUV5RPE2ZZYBMJU9
Audi,A4,2017,89331,Bacau,23900,PJFMMHZS,BC 757 NBQ,TRUVOONKFDXVPSYE9
Audi,A4,2017,38060,Arges,25700,SIUKGYPT,AG 418 TKF,TRUV49HTDOHVVZ697
Audi,A4,2017,21145,Timis,29300,JYUQYLXF,TM 733 SCG,TRUVA0E32E72DGM98
Audi,A4,2018,190000,Vrancea,12900,NLQVBFDW,VN 347 HWL,TRUW4VP998PTMEC01
Audi,A4,2018,195000,Prahova,13950,OKFUPFRS,PH 325 VAM,TRUWGIT292YZDP9F8
Audi,A4,2018,248945,Cluj,14499,MHVTMDAZ,CJ 989 VJJ,TRUWT5WGFSV8K48S0
Audi,A4,2018,159000,Arges,15994,YXSRQEKI,AG 774 BGS,TRUWGMVC3RVPKF3H8
Audi,A4,2018,212071,Prahova,16390,VIRNWYHJ,PH 423 GVX,TRUWKVZMH3SGA7BCX
Audi,A4,2018,177768,Ilfov,16990,OVDXGHDJ,IF 368 JZN,TRUW4LK3JO48J2344
Audi,A4,2018,197498,Ilfov,16990,XRZNVQMR,IF 785 HED,TRUWUFCDZDYCVDGN6
Audi,A4,2018,155000,Dambovita,17850,JSWIIEUC,DB 713 SHF,TRUW4HYM1YU6YY7W1
Audi,A4,2018,198000,Bihor,17990,JBBBRROY,BH 878 URX,TRUWD4ZRNGQT5UXA4
Audi,A4,2018,74386,Ilfov,17999,SBEZONAH,IF 426 UUN,TRUW8V0XFYNGGA7F0
Audi,A4,2018,184000,Vrancea,18590,HPCGURYM,VN 042 OKG,TRUW9B5HOUSGYI6N3
Audi,A4,2018,101000,Ilfov,18790,XTNYBCSZ,IF 718 UXH,TRUW4X8Y904T0BBL9
Audi,A4,2018,95791,Bucuresti,18949,JHOQLORE,B 650 LIP,TRUWWV4CDXKR225Z7
Audi,A4,2018,56420,Ilfov,19500,YUGOXRNH,IF 580 MAN,TRUW71M061WQXHW09
Audi,A4,2018,170000,Sibiu,19988,ZKXBCDZU,SB 686 APL,TRUWFMWCVTDSMTKM3
Audi,A4,2018,146077,Bucuresti,19990,AQYEMBZH,B 184 WLK,TRUW087WE67D9YC65
Audi,A4,2018,212600,Ilfov,19992,HQGOAFRN,IF 392 DWH,TRUW8YERWM5SKZHJ7
Audi,A4,2018,239198,Botosani,20200,ZQZVRFRI,BT 614 BMP,TRUW354ROW6XBIWQ1
Audi,A4,2018,147450,Arges,20979,MCDNOXXD,AG 171 UKC,TRUWPIKCOPHK6JD26
Audi,A4,2018,100917,Bucuresti,21490,OHJRKWDL,B 753 GCU,TRUWM6850PQ15ZXV2
Audi,A4,2018,104400,Ilfov,22000,RYDHVUXO,IF 299 XJC,TRUW3MR0SRS6KNP8X
Audi,A4,2018,76345,Bucuresti,22449,EWQNAFAA,B 278 YXV,TRUWNIG9P5X8MB8P7
Audi,A4,2018,72752,Bucuresti,22990,KZUZWUFZ,B 922 DRJ,TRUWR6BOZSNYW2RD2
Audi,A4,2018,105211,Bucuresti,22990,QDNIWVNP,B 835 VIL,TRUWGLADZOGGEVSD8
Audi,A4,2018,77000,Brasov,23200,QWKYQAOS,BV 107 CIO,TRUWSCDUUOWNE3LN0
Audi,A4,2018,95915,Brasov,23800,PRWLVVZX,BV 782 MKG,TRUW1DR3J8EU9EZT0
Audi,A4,2019,230000,Bihor,15990,SNPUIJGW,BH 693 ICV,TRUXMJK5P03Z1MO45
Audi,A4,2019,190000,Alba,16900,IDMIYXCO,AB 113 OCH,TRUXO00779F34U676
Audi,A4,2019,209000,Covasna,16900,OUYBPPEW,CV 627 IXP,TRUXJSHK4OA8KY365
Audi,A4,2019,182913,Cluj,18200,STRMEFNT,CJ 338 OAW,TRUXYS6G5151X0LC4
Audi,A4,2019,173000,Bihor,18250,QKOLSBJK,BH 859 SID,TRUXE86PPQ57ZKQD5
Audi,A4,2019,213044,Suceava,18450,IBCCKGTV,SV 374 YYE,TRUXELTTMO9LAKKJ4
Audi,A4,2019,58629,Ilfov,18949,YCHBGITL,IF 538 BYR,TRUX3KNAE8KPSSGA5
Audi,A4,2019,147970,Bucuresti,20800,ZUSIKTYG,B 892 OSZ,TRUXTM9MLVO3OKAZ0
Audi,A4,2019,179100,Neamt,21500,VIJQQEKB,NT 908 XFU,TRUX1I4K67LJ0HX77
Audi,A4,2019,48424,Cluj,21600,EHEKKEVA,CJ 898 APU,TRUXTV5Z61G4SA1V0
Audi,A4,2019,159000,Valcea,21650,RRLJRBZJ,VL 052 WRF,TRUXVV0DP6RZ3GKBX
Audi,A4,2019,196500,Ilfov,21940,JTWNVRHQ,IF 671 IBO,TRUXHT0XCJ9KTBUI3
Audi,A4,2019,101791,Bucuresti,22400,JFYPITLZ,B 136 ZTT,TRUXJAX9YC3CZTVS1
Audi,A4,2019,182000,Bihor,22931,BNZIUTKL,BH 860 FGF,TRUXEBLKM1PQOFFSX
Audi,A4,2019,54980,Vrancea,22990,OKFNPBVH,VN 780 YEC,TRUXWYGJRITHQL6S3
Audi,A4,2019,81077,Arges,23200,YNXYFBNK,AG 882 PDX,TRUXN3C59WVM3CVXX
Audi,A4,2019,87934,Bucuresti,23490,EFCHJDAU,B 313 XGH,TRUX6C3B64IO1S0Q9
Audi,A4,2019,128988,Bucuresti,23900,BEZIWIHE,B 294 FBX,TRUXI7Z0KBBJMGYZ1
Audi,A4,2019,119000,Valcea,24988,BOZJRGTY,VL 674 EJN,TRUX7TL5ZCWLD7V22
Audi,A4,2019,76491,Bucuresti,26500,HEXDSCYK,B 276 JPW,TRUXU13KOUR8GBC36
Audi,A4,2019,127676,Constanta,26750,VPYEXKSA,CT 056 GWJ,TRUXRVWJC19D74N49
Audi,A4,2019,46896,Ilfov,26879,MENXURCO,IF 597 FOC,TRUXBFT23ROS9B0KX
Audi,A4,2019,182245,Arges,26950,HRYRUJSO,AG 178 RPQ,TRUXCLTWS0QYJAOO7
Audi,A4,2019,63256,Bucuresti,27800,FHCFSMPL,B 087 VZJ,TRUXOO7SB0B0LZHO5
Audi,A4,2019,52301,Ilfov,27880,NUGDUZKT,IF 256 EVU,TRUXF55Y48DTMFUZ5
Audi,A4,2019,96990,Bacau,28900,JYQMYDKM,BC 593 PXL,TRUX9C202JRGX66K5
Audi,A4,2019,91200,Alba,29900,ZKOPCDVI,AB 753 CBM,TRUXR9OQ33SRLURW4
Audi,A4,2019,70259,Brasov,30499,WMORUKHG,BV 778 KCO,TRUXTUT4I7F0RGWK6
Audi,A4,2019,90590,Galati,30928,PDLXQCWL,GL 956 LGU,TRUXOJDDWYD2HFI38
Audi,A4,2019,48200,Timis,35998,SYABJXXF,TM 314 PUI,TRUXDTHUFHKB7KDF0
Audi,A4,2020,184192,Bucuresti,19990,DXPSTCZC,B 064 CSI,TRUA7509W1O2Z7VK7
Audi,A4,2020,169000,Prahova,20850,QHNSTCTP,PH 862 UYT,TRUAM1S0P136MZHC0
Audi,A4,2020,117482,Bucuresti,23901,VOJAKGHQ,B 223 MWF,TRUAT5V81RLRL7UJ2
Audi,A4,2020,149000,Timis,25400,GVSKGIUA,TM 809 DSV,TRUALF3KGPI7SCK61
Audi,A4,2020,98575,Ilfov,25589,TCGQYKUD,IF 296 WXX,TRUAKGPNWZFGX4L81
Audi,A4,2020,93000,Dolj,31500,DZIIDQVO,DJ 750 RSE,TRUA6857NR2ZM9DB5
Audi,A4,2020,82990,Ilfov,32130,WGSCWPKG,IF 674 GGP,TRUAMELTYWVMZ3SW4
Audi,A4,2020,54627,Ilfov,33939,ZAURDSSR,IF 337 GZO,TRUAFO2V4PLYZYRM6
Audi,A4,2020,10735,Bacau,37400,IHIRVFHU,BC 847 NLL,TRUA439HDQ5YPZXNX
Audi,A4,2021,170000,Arges,19999,JBHSDECY,AG 176 DVP,TRUBPGT3ZDGNC8JT2
Audi,A4,2021,141300,Bihor,23499,XHUEVELZ,BH 048 MOV,TRUBP2YCS5Y8Q4HC0
Audi,A4,2021,120000,Vrancea,26850,KDMZYRWN,VN 476 AKE,TRUBJPY7MOF2Q2119
Audi,A4,2021,27000,Dambovita,27370,KKNTATHV,DB 382 ABS,TRUB2B5V2KEE8XZE8
Audi,A4,2021,26000,Galati,29498,JHFOBRKF,GL 301 JFE,TRUB72SCVK2A78I16
Audi,A4,2021,95943,Cluj,33700,VUKGRIVQ,CJ 610 JXV,TRUBYKVKUHDKFEIF0
Audi,A4,2021,40862,Ilfov,34759,DPPSWRXJ,IF 619 FJY,TRUBSQKQYQVN955U6
Audi,A4,2021,20000,Bacau,36500,ABLTTGBN,BC 662 AVZ,TRUB0UA72GZZ6EPH0
Audi,A4,2022,1200,Ilfov,35900,CQHMUTPM,IF 216 OKM,TRUCMCVWOO0HES9T0
Audi,A4,2022,4900,Ilfov,44900,GCUQNGCX,IF 365 WTZ,TRUCOOLY9TI803P07
Audi,A4,2023,2,Ilfov,31400,WJUWXSMR,IF 417 YTW,TRUDOYOFZZR5XUOD9
Audi,A4,2023,19000,Ilfov,35500,OWNSYGBI,IF 868 OZI,TRUDOYX9PRA4UBA14
Audi,A4,2023,6190,Cluj,41803,CHEHVQBO,CJ 275 DZP,TRUDVDR44YBGVMRJ3
Audi,A4,2023,100,Cluj,55329,EBNWQXJG,CJ 811 CBN,TRUDWJNNJR7CGPTV8
Audi,A4,2023,5675,Bucuresti,59000,JUJQADAW,B 275 WCZ,TRUDGG3KVJ6A8M9G0
Audi,A4 Allroad,2010,290000,Bacau,8750,GQWCLKTS,BC 888 IUD,TRUL9PO30PGKRJD57
Audi,A4 Allroad,2010,269000,Cluj,8900,NAOXDZOB,CJ 516 KFF,TRULN6PYYZG3SO4Q0
Audi,A4 Allroad,2011,262713,Iasi,9500,ZSRSKTVZ,IS 242 IKA,TRUMC43JLAUCGCZ05
Audi,A4 Allroad,2011,200000,Bucuresti,10989,TYSALARJ,B 199 FNK,TRUMB0CK2CVH5OZ24
Audi,A4 Allroad,2011,255600,Cluj,11500,JYUSNJOH,CJ 448 IKW,TRUMUF14JOIDH5UJ1
Audi,A4 Allroad,2012,220000,Galati,9800,LMBOBUAO,GL 592 XIE,TRUN2TKT30GLC4ES4
Audi,A4 Allroad,2013,195000,Timis,10300,PFWVJUTR,TM 062 VUG,TRUPOSSON9KZBXEN7
Audi,A4 Allroad,2013,142000,Prahova,11700,BWYYPNLD,PH 295 ROK,TRUPGD8SOJ52S6SG6
Audi,A4 Allroad,2013,185000,Ilfov,11990,QIDXBWDQ,IF 310 FVJ,TRUP1MASEKXHEYI9X
Audi,A4 Allroad,2013,203720,Ilfov,12990,BHWLUBON,IF 581 RNS,TRUP8ZVFQI2YKGDI5
Audi,A4 Allroad,2013,285000,Bacau,13499,XBSELJHU,BC 419 PRO,TRUPUMY06QCR2SKN0
Audi,A4 Allroad,2014,259464,Dambovita,10390,EGSFKQQX,DB 914 UJR,TRURXRW6SWFTC5CX3
Audi,A4 Allroad,2014,230000,Arges,13400,HYYYMNTG,AG 275 WCO,TRUR6COTAPU22H57X
Audi,A4 Allroad,2014,228527,Dambovita,13500,VJBESRWW,DB 742 ABX,TRUR436K64TLGEK69
Audi,A4 Allroad,2016,255000,Cluj,12990,GEZKGDMR,CJ 181 UWY,TRUT041DBU63SBEW4
Audi,A4 Allroad,2017,395000,Vaslui,16900,LPDFDAEX,VS 012 CGK,TRUVEIJUG2F9DJ953
Audi,A4 Allroad,2017,200000,Cluj,21890,MDUAOSGY,CJ 015 LOS,TRUV0WHP1G1WU4US4
Audi,A4 Allroad,2017,114453,Cluj,24997,ENYANFUN,CJ 830 EKG,TRUVON5554Q5UZVS9
Audi,A4 Allroad,2017,91000,Valcea,25914,STGMYWCS,VL 535 KAH,TRUVIR1SF41E25ZR9
Audi,A4 Allroad,2018,240000,Bacau,19499,ADHNEYID,BC 645 NDE,TRUWA2Y2NIQF3S2U7
Audi,A4 Allroad,2018,150000,Valcea,23086,XTLGJCRL,VL 289 YBY,TRUW3HNDEUI78T7W0
Audi,A4 Allroad,2018,77744,Bucuresti,24700,PXXNMAXA,B 913 WDO,TRUWNZKOWZSNWP273
Audi,A4 Allroad,2018,164500,Ilfov,25980,UYRMRHAY,IF 361 FZR,TRUW3UWEX11XZ5NH3
Audi,A4 Allroad,2018,62500,Cluj,27990,TMEJEIWN,CJ 238 LEB,TRUW1KETTAWKLGD52
Audi,A4 Allroad,2019,47200,Ilfov,44899,VNUVEJDX,IF 429 NTA,TRUXWW244JXXQXS35
Audi,A4 Allroad,2020,162000,Ilfov,28988,XZQPDAHJ,IF 215 BCK,TRUAU3UYU31GH9MOX
Audi,A4 Allroad,2020,23800,Ilfov,32990,DUMUJZNX,IF 070 INE,TRUAJF9QKTH2OBOZ3
Audi,A4 Allroad,2020,64189,Bucuresti,34500,JTCJVFUN,B 267 JCG,TRUA4DVLN19CJ81U6
Audi,A4 Allroad,2021,114020,Bihor,31900,NLOUFGYZ,BH 946 XSA,TRUBH800Y09HZ1X29
Audi,A4 Allroad,2021,13184,Braila,46900,SCMLZKRE,BR 261 OWB,TRUBRUJ140761RP00
Audi,A4 Allroad,2022,2900,Galati,45208,LGDSTPVJ,GL 048 JGS,TRUCYVLHL8OQZU64X
Audi,A5,2008,206000,Prahova,7000,RBMDTZYZ,PH 892 KTO,TRUJLYZ0IVTUBS6W2
Audi,A5,2008,139600,Dambovita,11979,RMYIJWPX,DB 694 CFV,TRUJCD0P872FHLFEX
Audi,A5,2009,177200,Bucuresti,8699,JSMPMOSL,B 373 JRX,TRUKBOI9MITHMY906
Audi,A5,2009,220000,Bucuresti,10491,TTHCZVIH,B 274 CBJ,TRUKJPJQQPEC5PJL3
Audi,A5,2010,262000,Timis,9400,LEBDMBTC,TM 440 ABX,TRULYP05B9POZ2R49
Audi,A5,2010,179000,Mures,10000,CPEQOUTN,MS 526 SLH,TRULA5XI8R45XMNF8
Audi,A5,2010,208000,Timis,10999,BAUOOGCG,TM 739 QMQ,TRULNZXHDLPDX6FH8
Audi,A5,2010,183000,Arad,11999,OOYOGCGG,AR 824 AFF,TRUL3CY9WO77TCYX5
Audi,A5,2010,12499,Timis,12499,IFPSYZXP,TM 425 NLS,TRUL2YI122BMY47PX
Audi,A5,2010,232000,Timis,12999,QRDAIKNE,TM 005 LQK,TRUL4LGPNXWUO9003
Audi,A5,2011,270000,Brasov,7500,JHNVGKYV,BV 321 KOZ,TRUMOGS16DT1A6426
Audi,A5,2011,181000,Arges,8450,JKJZTFPC,AG 873 UZS,TRUMYX84L7B34PXU1
Audi,A5,2011,169000,Mures,8590,PELKTDZP,MS 062 DAT,TRUMWJ5FG1QOYO6J6
Audi,A5,2011,231000,Maramures,8990,YNMCENEZ,MM 423 TNY,TRUMH4TN93G9W95N0
Audi,A5,2011,299000,Arges,9999,YEBULXIS,AG 451 OET,TRUMK21QOJB03EL22
Audi,A5,2011,93421,Ilfov,10950,NDZJDDVV,IF 554 ZNU,TRUM2L9N4CB1YMI93
Audi,A5,2011,244000,Bihor,10990,LPTTDYCK,BH 171 YED,TRUM4JGUSMKUNR9P6
Audi,A5,2011,229000,Cluj,11000,BWSSMFLN,CJ 501 TXR,TRUME4XU184GZ2AY4
Audi,A5,2011,180000,Arad,11300,CMMCFGIJ,AR 556 PSQ,TRUMN8Q2JAMGCA0UX
Audi,A5,2011,100069,Bucuresti,11450,XQMJVPUZ,B 533 TIM,TRUMMCMQZPE6OPFX9
Audi,A5,2011,149000,Timis,11500,HVXCCLZH,TM 312 HHQ,TRUMPZNVVG7DY4Y44
Audi,A5,2011,237170,Timis,11999,MUXUVCKT,TM 127 YPQ,TRUMMMR9K7S9G4V77
Audi,A5,2011,228000,Timis,12699,EGCADDFN,TM 538 LIF,TRUMU6I2KDOL3PRQ6
Audi,A5,2011,229000,Arad,12999,KWHXYDME,AR 518 SMK,TRUM1MTZGHS8TEFE8
Audi,A5,2012,224000,Cluj,7900,GOZXXUKV,CJ 158 SZE,TRUN2SLUN7OSJZUW3
Audi,A5,2012,338000,Cluj,9500,NNCWCOAI,CJ 922 LUI,TRUNIY8JG0322ZMH4
Audi,A5,2012,267000,Ilfov,10900,HOOTKSPE,IF 364 UOB,TRUNG4YII0MRXBNZ3
Audi,A5,2012,260000,Neamt,11500,YZKCJBTO,NT 228 VRT,TRUNEKLBRSZ2FIID9
Audi,A5,2012,214000,Arges,11990,POTMGNLH,AG 100 EYB,TRUNKK9E4VDP7JHY6
Audi,A5,2012,256000,Ilfov,11990,APRBFURL,IF 232 GNJ,TRUNRA3BVCZEWWME5
Audi,A5,2012,278000,Arges,12400,JXYFFRIK,AG 314 PLF,TRUN3MLHV55LG2WM7
Audi,A5,2012,273081,Teleorman,12500,IFMXKZEM,TL 955 RPB,TRUNYNROHFEYU6R85
Audi,A5,2012,238821,Ilfov,12650,KACNYDEP,IF 232 WBG,TRUN6BV2S0I6DG6R9
Audi,A5,2012,223000,Bihor,12700,NOHSRYEO,BH 790 YOA,TRUN2F2GDJAKRYX42
Audi,A5,2012,231000,Arges,12700,BGJEECHE,AG 552 VJZ,TRUNT0EO73MQXMP00
Audi,A5,2012,181000,Ilfov,13950,SZYJRZPX,IF 539 WSC,TRUNPW1YWPAUHQK29
Audi,A5,2012,248000,Arad,15499,MHDJZVER,AR 896 UAI,TRUNNNUQIYTBQ82H7
Audi,A5,2013,223362,Ilfov,11900,KOBNYTRH,IF 543 SJJ,TRUPZE8ALUHI7LFW7
Audi,A5,2013,200000,Constanta,13000,BFEVSCHE,CT 214 SBI,TRUPWB6FESGZV6D98
Audi,A5,2013,241000,Ilfov,13700,JCMRGCWR,IF 013 VRL,TRUPMNQUNRMX77TL2
